code,start,end,n_hours,max_slope,min_slope,avg_level,auto_label
157B025030005,2025-07-15 04:00:00,2025-07-15 19:00:00,15,0.7120000000000015,-0.6669999999999998,10.137266666666665,anomaly
157B025030005,2025-07-15 20:00:00,2025-07-16 06:00:00,10,0.5140000000000011,-0.8439999999999994,8.855200000000002,anomaly
157B025030005,2025-07-16 07:00:00,2025-07-16 17:00:00,10,4.046999999999999,-0.7060000000000004,7.2955,anomaly
157B025030005,2025-07-16 18:00:00,2025-07-17 17:00:00,24,0.8999999999999986,-0.657,9.577041666666666,anomaly
157B025030005,2025-07-17 19:00:00,2025-07-18 05:00:00,10,0.7069999999999999,-0.6269999999999998,7.9584,anomaly
157B025030005,2025-07-18 06:00:00,2025-07-19 01:00:00,20,0.22699999999999942,-1.045,6.4203,drain
157B025030005,2025-07-19 02:00:00,2025-07-20 01:00:00,24,0.5140000000000002,-0.5999999999999996,4.627,anomaly
157B025030005,2025-07-20 02:00:00,2025-07-20 23:00:00,21,0.1469999999999998,-0.12499999999999956,4.04195238095238,other
157B025030008,2025-06-15 01:00:00,2025-06-15 11:00:00,10,2.1069999999999998,-2.004,4.9482,anomaly
157B025030008,2025-06-15 12:00:00,2025-06-15 22:00:00,10,2.5869999999999997,-0.4860000000000002,2.3714,other
157B025030008,2025-06-15 23:00:00,2025-06-16 03:00:00,5,-0.008000000000000007,-0.1479999999999997,5.014399999999999,other
157B025030008,2025-06-16 04:00:00,2025-06-17 00:00:00,20,7.742,-0.9400000000000004,2.4207,anomaly
157B025030008,2025-06-17 01:00:00,2025-06-17 05:00:00,5,0.1899999999999995,-0.827,13.353399999999999,drain
157B025030008,2025-06-17 06:00:00,2025-06-17 10:00:00,5,-0.07399999999999984,-0.559000000000001,10.9374,drain
157B025030008,2025-06-17 11:00:00,2025-06-17 15:00:00,5,-0.08699999999999974,-0.75,9.043000000000001,drain
157B025030008,2025-06-17 16:00:00,2025-06-18 01:00:00,10,1.8169999999999993,-0.4710000000000001,7.2691,other
157B025030008,2025-06-18 02:00:00,2025-06-18 06:00:00,5,0.9550000000000001,-1.545,8.59,anomaly
157B025030008,2025-06-18 09:00:00,2025-06-18 13:00:00,5,-0.09299999999999997,-0.5800000000000001,6.121599999999999,drain
157B025030008,2025-06-18 14:00:00,2025-06-18 18:00:00,5,0.12700000000000022,-1.2460000000000004,4.0366,drain
157B025030008,2025-06-18 19:00:00,2025-06-19 19:00:00,24,0.4870000000000001,-0.754,2.511458333333333,drain
157B025030008,2025-06-19 20:00:00,2025-06-20 22:00:00,24,2.177,-0.546,2.3994583333333335,anomaly
157B025030008,2025-06-20 23:00:00,2025-06-21 10:00:00,12,0.48,-0.4670000000000001,2.7085833333333333,other
157B025030008,2025-06-21 12:00:00,2025-06-22 07:00:00,20,1.255,-1.2530000000000001,4.32975,anomaly
157B025030008,2025-06-22 08:00:00,2025-06-23 06:00:00,15,1.7199999999999998,-0.935,2.7181333333333337,anomaly
157B025030008,2025-06-23 07:00:00,2025-06-23 17:00:00,10,0.6309999999999998,-0.3809999999999998,4.0697,other
157B025030008,2025-06-23 18:00:00,2025-06-24 19:00:00,24,0.129,-0.41200000000000037,2.331875,other
157B025030008,2025-06-24 20:00:00,2025-06-25 06:00:00,11,5.039999999999999,-0.10899999999999999,2.605363636363636,fill
157B025030008,2025-06-25 07:00:00,2025-06-25 11:00:00,5,-0.5500000000000007,-0.8130000000000006,10.3482,drain
157B025030008,2025-06-25 12:00:00,2025-06-25 21:00:00,10,0.29999999999999893,-0.48300000000000054,7.666499999999999,other
157B025030008,2025-06-25 22:00:00,2025-06-26 08:00:00,10,3.892,-0.657,5.3321,anomaly
157B025030008,2025-06-26 09:00:00,2025-06-26 13:00:00,5,0.05000000000000071,-0.3030000000000008,7.814,other
157B025030008,2025-06-26 14:00:00,2025-06-26 18:00:00,5,0.07399999999999984,-1.0669999999999993,6.123600000000001,drain
157B025030008,2025-06-26 20:00:00,2025-06-27 00:00:00,5,-0.22499999999999964,-0.48,3.8556,other
157B025030008,2025-06-27 01:00:00,2025-06-27 05:00:00,5,0.020000000000000018,-0.8999999999999999,1.8701999999999999,drain
157B025030008,2025-06-27 06:00:00,2025-06-27 14:00:00,5,23.686999999999998,-23.381999999999998,5.038,anomaly
157B025030008,2025-06-27 15:00:00,2025-06-28 00:00:00,10,0.134,-0.18100000000000005,0.6032000000000001,other
157B025030008,2025-06-28 01:00:00,2025-06-28 05:00:00,5,5.33,0.30500000000000005,5.1262,fill
157B025030008,2025-06-28 06:00:00,2025-06-28 15:00:00,10,2.019,-0.786999999999999,12.8509,anomaly
157B025030008,2025-06-28 16:00:00,2025-06-29 16:00:00,24,0.5499999999999989,-0.6340000000000003,9.066333333333333,anomaly
157B025030008,2025-06-29 17:00:00,2025-06-30 04:00:00,11,2.619999999999999,-0.40499999999999936,9.064,other
157B025030008,2025-06-30 05:00:00,2025-06-30 09:00:00,5,0.8720000000000017,-1.016,14.9892,anomaly
157B025030008,2025-06-30 10:00:00,2025-06-30 14:00:00,5,-0.058999999999999275,-0.44599999999999973,13.4312,other
157B025030008,2025-06-30 15:00:00,2025-07-01 15:00:00,24,0.4789999999999992,-0.588000000000001,12.342166666666666,drain
157B025030008,2025-07-01 17:00:00,2025-07-02 07:00:00,15,0.7349999999999994,-0.5259999999999998,10.342666666666666,anomaly
157B025030008,2025-07-02 08:00:00,2025-07-02 23:00:00,15,0.5060000000000002,-0.43299999999999983,11.2368,other
157B025030008,2025-07-03 00:00:00,2025-07-03 14:00:00,15,1.3979999999999997,-0.5990000000000002,13.6242,anomaly
157B025030008,2025-07-03 15:00:00,2025-07-03 19:00:00,5,-0.013999999999999346,-0.5350000000000001,11.1624,drain
157B025030008,2025-07-03 20:00:00,2025-07-04 15:00:00,20,0.29900000000000126,-0.6399999999999988,9.66255,drain
157B025030008,2025-07-04 16:00:00,2025-07-05 01:00:00,10,0.26099999999999923,-0.6229999999999993,8.452399999999999,drain
157B025030008,2025-07-05 02:00:00,2025-07-05 21:00:00,20,1.0329999999999995,-0.6199999999999992,10.0575,anomaly
157B025030008,2025-07-05 22:00:00,2025-07-06 02:00:00,5,2.997,1.0860000000000003,12.395199999999999,fill
157B025030008,2025-07-06 03:00:00,2025-07-06 07:00:00,5,0.11899999999999977,-1.4059999999999988,15.739799999999999,drain
157B025030008,2025-07-06 08:00:00,2025-07-06 17:00:00,10,0.09999999999999964,-0.39400000000000013,12.677800000000001,other
157B025030008,2025-07-06 18:00:00,2025-07-07 13:00:00,20,1.0790000000000006,-0.5170000000000012,11.560799999999999,anomaly
157B025030008,2025-07-07 14:00:00,2025-07-07 23:00:00,10,0.036000000000001364,-0.3000000000000007,10.007299999999999,other
157B025030008,2025-07-08 00:00:00,2025-07-08 04:00:00,5,2.944000000000001,-0.11700000000000088,12.3082,fill
157B025030008,2025-07-08 05:00:00,2025-07-08 09:00:00,5,0.5790000000000006,-1.1980000000000004,16.4408,anomaly
157B025030008,2025-07-08 10:00:00,2025-07-08 14:00:00,5,0.019999999999999574,-0.5999999999999996,13.545399999999997,drain
157B025030008,2025-07-08 15:00:00,2025-07-08 19:00:00,5,0.08199999999999896,-0.39899999999999913,12.0568,other
157B025030008,2025-07-08 20:00:00,2025-07-09 06:00:00,10,0.008999999999998565,-0.3670000000000009,10.551599999999999,other
157B025030008,2025-07-09 07:00:00,2025-07-09 17:00:00,10,0.14199999999999946,-0.5279999999999987,8.2771,drain
157B025030008,2025-07-09 18:00:00,2025-07-10 03:00:00,10,0.21799999999999997,-0.8119999999999994,6.611400000000001,drain
157B025030008,2025-07-10 04:00:00,2025-07-10 20:00:00,15,2.207,-2.334,3.4912666666666663,anomaly
157B025030008,2025-07-10 21:00:00,2025-07-11 01:00:00,5,6.999999999999999,-0.08599999999999985,10.109,fill
157B025030008,2025-07-11 02:00:00,2025-07-11 07:00:00,5,-0.005999999999998451,-1.2189999999999994,13.535999999999998,drain
157B025030008,2025-07-11 08:00:00,2025-07-11 17:00:00,10,0.5750000000000011,-0.6940000000000008,11.4546,anomaly
157B025030008,2025-07-11 18:00:00,2025-07-11 22:00:00,5,-0.06400000000000006,-0.4079999999999995,10.2178,other
157B025030008,2025-07-11 23:00:00,2025-07-12 03:00:00,5,-0.33999999999999986,-2.899000000000001,7.5078000000000005,drain
157B025030008,2025-07-12 04:00:00,2025-07-13 05:00:00,24,1.4060000000000001,-2.41,2.043875,anomaly
157B025030008,2025-07-13 06:00:00,2025-07-13 21:00:00,16,0.10000000000000009,-0.07299999999999995,2.41675,other
157B025030008,2025-07-13 22:00:00,2025-07-14 02:00:00,5,4.7139999999999995,-0.13599999999999923,8.460799999999999,fill
157B025030008,2025-07-14 03:00:00,2025-07-14 12:00:00,10,0.09799999999999898,-0.29800000000000004,11.012700000000002,other
157B025030008,2025-07-14 13:00:00,2025-07-14 22:00:00,10,0.019999999999999574,-0.4320000000000004,9.658100000000001,other
157B025030008,2025-07-14 23:00:00,2025-07-15 08:00:00,10,0.13299999999999912,-0.3130000000000006,8.041999999999998,other
157B025030008,2025-07-15 09:00:00,2025-07-16 00:00:00,15,0.28300000000000036,-0.8490000000000002,6.546,drain
157B025030008,2025-07-16 01:00:00,2025-07-16 10:00:00,10,3.3320000000000003,-0.6669999999999998,5.0817000000000005,anomaly
157B025030008,2025-07-16 11:00:00,2025-07-17 06:00:00,20,1.7910000000000004,-0.7250000000000005,7.680850000000001,anomaly
157B025030008,2025-07-17 07:00:00,2025-07-17 11:00:00,5,-0.07000000000000028,-1.0069999999999997,5.8443999999999985,drain
157B025030008,2025-07-17 12:00:00,2025-07-18 02:00:00,15,0.26700000000000035,-0.7039999999999997,4.405333333333333,drain
157B025030008,2025-07-18 03:00:00,2025-07-18 07:00:00,5,20.4,-0.573,11.328,anomaly
157B025030008,2025-07-18 08:00:00,2025-07-18 18:00:00,10,0.13800000000000168,-0.13100000000000023,23.7086,other
157B025030008,2025-07-18 19:00:00,2025-07-19 00:00:00,5,4.803000000000001,-15.139999999999999,18.8114,anomaly
157B025030008,2025-07-19 01:00:00,2025-07-19 10:00:00,10,0.0,-1.4810000000000016,10.13,drain
157B025030008,2025-07-19 11:00:00,2025-07-20 02:00:00,15,0.0810000000000004,-0.47300000000000075,7.679466666666666,other
157B025030008,2025-07-20 03:00:00,2025-07-20 12:00:00,10,0.2530000000000001,-0.5030000000000001,5.1715,drain
157B025030008,2025-07-20 13:00:00,2025-07-20 23:00:00,11,1.6599999999999997,-2.5140000000000002,1.7627272727272725,anomaly
157B025030009,2025-06-15 00:00:00,2025-06-16 00:00:00,24,0.9199999999999999,-0.3900000000000001,0.9589583333333334,other
157B025030009,2025-06-16 02:00:00,2025-06-16 07:00:00,5,0.12700000000000067,-0.6959999999999997,5.0006,drain
157B025030009,2025-06-16 08:00:00,2025-06-16 23:00:00,15,2.312,-0.7640000000000002,3.2899333333333334,anomaly
157B025030009,2025-06-17 00:00:00,2025-06-17 23:00:00,24,0.5280000000000005,-0.43400000000000016,6.388458333333333,other
157B025030009,2025-06-18 01:00:00,2025-06-19 02:00:00,24,0.6879999999999997,-0.4169999999999998,8.364166666666668,other
157B025030009,2025-06-19 04:00:00,2025-06-19 14:00:00,10,0.8929999999999989,-0.879999999999999,11.3295,anomaly
157B025030009,2025-06-19 15:00:00,2025-06-19 20:00:00,5,-0.04100000000000037,-0.7109999999999985,9.4434,drain
157B025030009,2025-06-19 21:00:00,2025-06-20 22:00:00,24,0.3800000000000008,-0.577,7.623375,drain
157B025030009,2025-06-20 23:00:00,2025-06-21 11:00:00,11,0.6849999999999996,-0.5070000000000006,8.023909090909092,anomaly
157B025030009,2025-06-21 12:00:00,2025-06-22 02:00:00,15,1.3239999999999998,-2.612,10.986666666666666,anomaly
157B025030009,2025-06-22 03:00:00,2025-06-23 05:00:00,24,0.9490000000000007,-1.0520000000000005,5.447041666666666,anomaly
157B025030009,2025-06-23 07:00:00,2025-06-24 07:00:00,24,0.5919999999999996,-0.5809999999999995,6.415916666666667,anomaly
157B025030009,2025-06-24 09:00:00,2025-06-25 00:00:00,15,1.4120000000000008,-0.3799999999999999,5.481333333333334,other
157B025030009,2025-06-25 01:00:00,2025-06-26 01:00:00,24,0.5179999999999998,-0.5299999999999994,7.0423333333333344,anomaly
157B025030009,2025-06-26 02:00:00,2025-06-26 07:00:00,6,1.3440000000000003,-0.2240000000000002,7.483833333333334,fill
157B025030009,2025-06-26 08:00:00,2025-06-27 03:00:00,20,1.3149999999999995,-0.4139999999999997,9.1679,other
157B025030009,2025-06-27 04:00:00,2025-06-28 04:00:00,24,0.6349999999999998,-1.2439999999999998,11.15875,anomaly
157B025030009,2025-06-28 05:00:00,2025-06-28 11:00:00,6,1.677999999999999,-0.9849999999999994,11.814666666666668,anomaly
157B025030009,2025-06-28 12:00:00,2025-06-28 16:00:00,5,-0.08199999999999985,-1.1760000000000002,8.9666,drain
157B025030009,2025-06-28 17:00:00,2025-06-29 02:00:00,10,1.6159999999999997,-0.5249999999999995,7.4916,anomaly
157B025030009,2025-06-29 03:00:00,2025-06-29 17:00:00,15,1.5729999999999986,-0.9199999999999999,12.510266666666666,anomaly
157B025030009,2025-06-29 18:00:00,2025-06-30 18:00:00,24,1.3409999999999993,-1.0559999999999992,10.971541666666667,anomaly
157B025030009,2025-06-30 19:00:00,2025-07-01 01:00:00,6,0.5199999999999996,-0.41100000000000136,10.686,other
157B025030009,2025-07-01 02:00:00,2025-07-01 11:00:00,10,0.5329999999999995,-0.6449999999999996,12.011,anomaly
157B025030009,2025-07-01 12:00:00,2025-07-01 21:00:00,10,0.1720000000000006,-0.5990000000000002,10.5524,drain
157B025030009,2025-07-01 22:00:00,2025-07-02 12:00:00,15,1.6760000000000002,-0.4819999999999993,9.407266666666667,other
157B025030009,2025-07-02 13:00:00,2025-07-03 10:00:00,20,0.9220000000000006,-0.5579999999999998,12.46735,anomaly
157B025030009,2025-07-03 11:00:00,2025-07-04 02:00:00,15,0.33200000000000074,-0.6129999999999995,11.0724,drain
157B025030009,2025-07-04 03:00:00,2025-07-04 12:00:00,10,0.9820000000000011,-0.6310000000000002,12.466899999999999,anomaly
157B025030009,2025-07-04 13:00:00,2025-07-05 09:00:00,20,0.6199999999999992,-0.4820000000000011,10.396199999999999,other
157B025030009,2025-07-05 10:00:00,2025-07-06 09:00:00,24,0.39899999999999913,-0.5309999999999988,8.470708333333333,drain
157B025030009,2025-07-06 11:00:00,2025-07-07 11:00:00,24,0.5830000000000002,-0.6120000000000001,7.5722499999999995,anomaly
157B025030009,2025-07-07 12:00:00,2025-07-07 22:00:00,11,0.6929999999999996,-0.5289999999999999,7.003818181818182,anomaly
157B025030009,2025-07-07 23:00:00,2025-07-08 03:00:00,5,1.58,0.2599999999999998,9.3416,fill
157B025030009,2025-07-08 04:00:00,2025-07-08 08:00:00,5,1.056000000000001,-1.218,12.773,anomaly
157B025030009,2025-07-08 09:00:00,2025-07-08 13:00:00,5,0.4170000000000016,-1.1980000000000004,10.0214,drain
157B025030009,2025-07-08 14:00:00,2025-07-09 09:00:00,20,1.4609999999999994,-0.4869999999999992,7.7109999999999985,other
157B025030009,2025-07-09 10:00:00,2025-07-10 00:00:00,15,0.4300000000000006,-0.6690000000000005,5.858866666666667,drain
157B025030009,2025-07-10 01:00:00,2025-07-11 01:00:00,24,0.8539999999999996,-0.79,3.4739583333333335,anomaly
157B025030009,2025-07-11 04:00:00,2025-07-12 04:00:00,24,0.6109999999999998,-0.5419999999999998,6.057541666666668,anomaly
157B025030009,2025-07-12 06:00:00,2025-07-12 16:00:00,10,0.6560000000000001,-0.9120000000000004,3.6326,anomaly
157B025030009,2025-07-12 17:00:00,2025-07-13 18:00:00,24,0.14400000000000013,-0.31999999999999984,2.6960416666666664,other
157B025030009,2025-07-13 19:00:00,2025-07-14 00:00:00,6,3.6919999999999997,-0.03500000000000014,3.1754999999999995,fill
157B025030009,2025-07-14 01:00:00,2025-07-14 22:00:00,20,0.27500000000000036,-0.41300000000000026,7.17225,other
157B025030009,2025-07-14 23:00:00,2025-07-15 03:00:00,5,0.6189999999999998,0.4369999999999994,8.631400000000001,fill
157B025030009,2025-07-15 04:00:00,2025-07-15 13:00:00,10,1.2430000000000003,-0.918000000000001,11.5943,anomaly
157B025030009,2025-07-15 14:00:00,2025-07-16 15:00:00,24,0.5640000000000001,-0.6600000000000001,9.717958333333334,anomaly
157B025030009,2025-07-16 16:00:00,2025-07-17 08:00:00,16,0.5800000000000001,-0.48799999999999955,10.1868125,other
157B025030009,2025-07-17 09:00:00,2025-07-18 06:00:00,20,0.24300000000000033,-0.3730000000000011,8.636800000000001,other
157B025030009,2025-07-18 07:00:00,2025-07-18 23:00:00,15,0.22100000000000009,-0.3780000000000001,7.4152666666666684,other
157B025030009,2025-07-19 00:00:00,2025-07-19 14:00:00,15,0.34000000000000075,-0.6450000000000005,5.6752,drain
157B025030009,2025-07-19 15:00:00,2025-07-20 05:00:00,15,0.6219999999999999,-1.0859999999999994,4.636733333333333,anomaly
157B025030009,2025-07-20 06:00:00,2025-07-20 23:00:00,16,0.24700000000000033,-0.28200000000000003,3.21,other
157B025030014,2025-06-15 00:00:00,2025-06-15 09:00:00,10,4.4719999999999995,-0.29500000000000004,0.7785,other
157B025030014,2025-06-15 10:00:00,2025-06-15 15:00:00,5,0.039000000000000035,-1.757,2.5866,drain
157B025030014,2025-06-15 16:00:00,2025-06-16 18:00:00,24,0.64,-0.785,0.5937916666666667,anomaly
157B025030014,2025-06-16 20:00:00,2025-06-17 01:00:00,5,11.458,-0.6939999999999991,4.7585999999999995,anomaly
157B025030014,2025-06-17 02:00:00,2025-06-17 06:00:00,5,0.20499999999999918,-4.814,6.4670000000000005,drain
157B025030014,2025-06-17 07:00:00,2025-06-17 11:00:00,5,0.018000000000000238,-0.48,3.4118000000000004,other
157B025030014,2025-06-17 12:00:00,2025-06-17 22:00:00,10,0.6970000000000001,-0.9700000000000002,2.0704,anomaly
157B025030014,2025-06-17 23:00:00,2025-06-18 03:00:00,5,9.417,-4.268,8.0634,anomaly
157B025030014,2025-06-18 04:00:00,2025-06-18 10:00:00,5,0.6869999999999994,-3.1489999999999996,5.2998,anomaly
157B025030014,2025-06-18 11:00:00,2025-06-19 01:00:00,15,3.6559999999999997,-0.7369999999999999,2.615533333333333,anomaly
157B025030014,2025-06-19 02:00:00,2025-06-19 07:00:00,5,0.5250000000000004,-0.5439999999999996,6.1532,anomaly
157B025030014,2025-06-19 08:00:00,2025-06-20 01:00:00,15,0.46599999999999997,-3.8349999999999995,1.8858666666666664,drain
157B025030014,2025-06-20 02:00:00,2025-06-21 02:00:00,24,0.167,-0.5249999999999999,0.3658333333333334,drain
157B025030014,2025-06-21 04:00:00,2025-06-21 08:00:00,5,2.144,-0.07099999999999973,1.768,fill
157B025030014,2025-06-21 10:00:00,2025-06-22 11:00:00,24,3.2059999999999995,-2.585,3.7806666666666664,anomaly
157B025030014,2025-06-22 13:00:00,2025-06-23 05:00:00,15,0.6189999999999998,-0.29300000000000015,1.9432666666666667,other
157B025030014,2025-06-23 06:00:00,2025-06-24 01:00:00,20,1.2709999999999995,-0.9499999999999997,3.8701499999999998,anomaly
157B025030014,2025-06-24 03:00:00,2025-06-25 04:00:00,24,0.7869999999999999,-0.631,1.350125,anomaly
157B025030014,2025-06-25 06:00:00,2025-06-25 10:00:00,5,1.0709999999999997,-8.706,6.262599999999999,anomaly
157B025030014,2025-06-25 12:00:00,2025-06-25 16:00:00,5,0.29400000000000004,-1.0630000000000002,2.0274,drain
157B025030014,2025-06-25 17:00:00,2025-06-26 13:00:00,20,6.048,-4.965,4.340700000000001,anomaly
157B025030014,2025-06-26 14:00:00,2025-06-27 15:00:00,24,1.399,-1.0399999999999998,2.5593333333333335,anomaly
157B025030014,2025-06-27 16:00:00,2025-06-27 22:00:00,6,0.40700000000000003,-0.13999999999999968,3.5725,other
157B025030014,2025-06-27 23:00:00,2025-06-28 03:00:00,5,0.7590000000000001,-2.813,1.6716000000000002,anomaly
157B025030014,2025-06-28 04:00:00,2025-06-28 14:00:00,10,2.476,-1.7220000000000004,6.636100000000001,anomaly
157B025030014,2025-06-28 15:00:00,2025-06-28 19:00:00,5,0.1559999999999997,-0.7160000000000002,4.8614,drain
157B025030014,2025-06-28 20:00:00,2025-06-29 10:00:00,15,0.33599999999999985,-0.40000000000000036,3.3838,other
157B025030014,2025-06-29 11:00:00,2025-06-30 01:00:00,15,0.44100000000000006,-0.7050000000000001,2.2371333333333334,drain
157B025030014,2025-06-30 02:00:00,2025-06-30 06:00:00,5,6.084,0.2799999999999998,6.4239999999999995,fill
157B025030014,2025-06-30 07:00:00,2025-06-30 12:00:00,5,-1.0999999999999996,-1.625,8.936200000000003,drain
157B025030014,2025-06-30 13:00:00,2025-06-30 23:00:00,10,2.8020000000000005,-1.8239999999999998,4.8285,anomaly
157B025030014,2025-07-01 00:00:00,2025-07-01 04:00:00,5,0.9900000000000002,-2.572,8.8628,anomaly
157B025030014,2025-07-01 05:00:00,2025-07-01 09:00:00,5,-0.133,-1.3869999999999996,5.5966000000000005,drain
157B025030014,2025-07-01 10:00:00,2025-07-02 00:00:00,15,0.6060000000000003,-0.843,3.972866666666667,anomaly
157B025030014,2025-07-02 01:00:00,2025-07-02 10:00:00,10,0.13599999999999968,-0.48699999999999966,3.0021999999999998,other
157B025030014,2025-07-02 11:00:00,2025-07-02 21:00:00,10,0.8200000000000001,-0.25,1.4832,fill
157B025030014,2025-07-02 22:00:00,2025-07-03 23:00:00,24,0.9950000000000001,-0.5870000000000002,3.318,anomaly
157B025030014,2025-07-04 01:00:00,2025-07-04 11:00:00,10,1.161,-0.5239999999999996,4.594,anomaly
157B025030014,2025-07-04 12:00:00,2025-07-05 10:00:00,20,0.21300000000000008,-0.129,2.9412999999999996,other
157B025030014,2025-07-05 11:00:00,2025-07-06 07:00:00,20,0.669,-1.6670000000000003,3.7300500000000008,anomaly
157B025030014,2025-07-06 08:00:00,2025-07-07 04:00:00,20,1.31,-0.6279999999999997,2.5101,anomaly
157B025030014,2025-07-07 05:00:00,2025-07-08 02:00:00,20,0.3700000000000001,-0.41999999999999993,3.3593999999999995,other
157B025030014,2025-07-08 03:00:00,2025-07-09 02:00:00,24,1.6620000000000001,-2.739,1.6728333333333332,anomaly
157B025030014,2025-07-09 04:00:00,2025-07-09 09:00:00,5,0.0730000000000004,-1.0280000000000005,5.7772,drain
157B025030014,2025-07-09 10:00:00,2025-07-09 14:00:00,5,0.08099999999999996,-0.9790000000000001,3.4522,drain
157B025030014,2025-07-09 15:00:00,2025-07-10 15:00:00,24,0.2669999999999999,-0.8380000000000001,2.1369166666666666,drain
157B025030014,2025-07-10 18:00:00,2025-07-11 15:00:00,20,2.773,-0.7840000000000003,3.1851000000000003,anomaly
157B025030014,2025-07-11 16:00:00,2025-07-11 21:00:00,5,1.0200000000000005,-2.083,4.7454,anomaly
157B025030014,2025-07-11 22:00:00,2025-07-12 08:00:00,10,0.6950000000000003,-1.231,2.2518000000000002,anomaly
157B025030014,2025-07-12 09:00:00,2025-07-13 08:00:00,24,0.8310000000000004,-0.3969999999999998,4.011958333333333,other
157B025030014,2025-07-13 09:00:00,2025-07-13 20:00:00,11,0.3490000000000002,-0.6159999999999997,4.089545454545454,drain
157B025030014,2025-07-13 21:00:00,2025-07-14 17:00:00,20,0.8600000000000003,-1.0510000000000002,2.9115999999999995,anomaly
157B025030014,2025-07-14 18:00:00,2025-07-15 14:00:00,20,1.6999999999999997,-1.5020000000000002,4.111700000000001,anomaly
157B025030014,2025-07-15 15:00:00,2025-07-16 16:00:00,24,3.1879999999999997,-0.8539999999999999,1.3872499999999999,anomaly
157B025030014,2025-07-16 18:00:00,2025-07-17 17:00:00,24,0.29899999999999993,-0.6070000000000002,3.660458333333333,drain
157B025030014,2025-07-17 18:00:00,2025-07-18 16:00:00,21,0.21199999999999974,-0.16599999999999948,3.8880476190476196,other
157B025030014,2025-07-18 17:00:00,2025-07-19 17:00:00,24,0.5220000000000002,-0.6880000000000002,3.0859166666666664,anomaly
157B025030014,2025-07-19 18:00:00,2025-07-20 18:00:00,24,0.1379999999999999,-0.15799999999999992,3.378791666666667,other
157B025030014,2025-07-20 19:00:00,2025-07-20 23:00:00,5,0.2959999999999998,-0.7429999999999999,2.9928,drain
157B025030015,2025-06-21 05:00:00,2025-06-26 03:00:00,24,0.6040000000000001,-1.255,2.797333333333334,anomaly
157B025030015,2025-06-26 04:00:00,2025-06-27 01:00:00,21,1.003,-0.2939999999999998,2.503952380952381,other
157B025030015,2025-06-27 02:00:00,2025-06-28 02:00:00,24,0.8360000000000003,-0.7470000000000003,4.1202499999999995,anomaly
157B025030015,2025-06-28 03:00:00,2025-06-29 02:00:00,24,0.847,-0.9000000000000004,4.141749999999999,anomaly
157B025030015,2025-06-29 03:00:00,2025-06-30 04:00:00,24,0.33399999999999963,-0.35799999999999965,4.334041666666667,other
157B025030015,2025-06-30 05:00:00,2025-06-30 12:00:00,8,0.3929999999999998,-0.3839999999999999,3.84725,other
157B025030015,2025-06-30 13:00:00,2025-06-30 23:00:00,10,0.30200000000000005,-0.129,3.4071,other
157B025030015,2025-07-01 00:00:00,2025-07-02 00:00:00,24,0.5,-0.8069999999999995,4.905291666666667,drain
157B025030015,2025-07-02 01:00:00,2025-07-03 16:00:00,24,1.0599999999999996,-1.0799999999999996,4.466333333333334,anomaly
157B025030015,2025-07-03 17:00:00,2025-07-04 17:00:00,24,0.3380000000000001,-0.3799999999999999,4.899791666666666,other
157B025030015,2025-07-04 18:00:00,2025-07-05 06:00:00,13,0.29600000000000026,-0.5499999999999998,4.708615384615384,drain
157B025030015,2025-07-05 07:00:00,2025-07-06 07:00:00,24,0.7330000000000001,-0.8730000000000002,4.021624999999999,anomaly
157B025030015,2025-07-06 08:00:00,2025-07-07 09:00:00,24,0.5529999999999999,-0.6499999999999999,3.6790416666666665,anomaly
157B025030015,2025-07-07 10:00:00,2025-07-08 11:00:00,24,0.39400000000000013,-0.4670000000000001,3.579375,other
157B025030015,2025-07-08 12:00:00,2025-07-08 20:00:00,8,0.31300000000000017,-0.2330000000000001,3.499375,other
157B025030015,2025-07-08 21:00:00,2025-07-09 21:00:00,24,0.4460000000000002,-0.29899999999999993,2.866166666666667,other
157B025030015,2025-07-09 23:00:00,2025-07-10 23:00:00,24,0.08899999999999997,-1.656,1.0326250000000001,drain
157B025030015,2025-07-11 00:00:00,2025-07-11 12:00:00,11,2.171,-0.423,1.1595454545454544,other
157B025030015,2025-07-11 13:00:00,2025-07-12 03:00:00,15,0.07499999999999973,-0.16100000000000003,2.961066666666667,other
157B025030015,2025-07-12 04:00:00,2025-07-13 05:00:00,24,0.05499999999999999,-1.315,0.5776249999999999,drain
157B025030015,2025-07-13 06:00:00,2025-07-14 03:00:00,21,2.863,0.0,0.5043333333333334,fill
157B025030015,2025-07-14 04:00:00,2025-07-15 04:00:00,24,0.7189999999999994,-0.26199999999999957,4.7543750000000005,other
157B025030015,2025-07-15 05:00:00,2025-07-15 17:00:00,11,0.15300000000000047,-0.3309999999999995,4.5979090909090905,other
157B025030015,2025-07-15 18:00:00,2025-07-16 14:00:00,20,0.355,-0.32200000000000006,3.6089999999999995,other
157B025030015,2025-07-16 15:00:00,2025-07-17 12:00:00,20,1.3770000000000002,-0.6680000000000001,4.5215499999999995,anomaly
157B025030015,2025-07-17 13:00:00,2025-07-18 10:00:00,20,0.09999999999999964,-0.6999999999999997,3.33605,drain
157B025030015,2025-07-18 11:00:00,2025-07-19 01:00:00,15,1.9829999999999999,-0.2240000000000002,2.4188,fill
157B025030015,2025-07-19 02:00:00,2025-07-19 11:00:00,10,0.657,-0.45999999999999996,6.0948,other
