code,start,end,n_hours,max_slope,min_slope,avg_level
157B025030023,2025-06-16 12:00:00,2025-06-17 03:00:00,15,0.488,-1.063,3.460533333333333
157B025030023,2025-06-17 04:00:00,2025-06-17 23:00:00,20,0.378,-0.42499999999999993,0.8210000000000001
157B025030023,2025-06-18 00:00:00,2025-06-21 07:00:00,70,4.418,-0.4410000000000007,4.812799999999999
157B025030023,2025-06-21 09:00:00,2025-06-21 13:00:00,5,2.736999999999999,-0.24800000000000022,8.2294
157B025030023,2025-06-21 14:00:00,2025-06-26 02:00:00,105,0.6799999999999997,-0.7439999999999998,11.78744761904762
157B025030023,2025-06-26 03:00:00,2025-06-28 07:00:00,50,1.4260000000000002,-1.0030000000000001,10.67772
157B025030023,2025-06-28 08:00:00,2025-06-28 23:00:00,15,1.857000000000001,-1.325000000000001,9.152133333333332
157B025030023,2025-06-29 00:00:00,2025-07-01 09:00:00,55,1.7119999999999997,-1.6869999999999994,8.428418181818182
157B025030023,2025-07-01 10:00:00,2025-07-02 00:00:00,15,1.6499999999999995,-1.2000000000000002,6.7425333333333315
157B025030023,2025-07-02 01:00:00,2025-07-02 22:00:00,20,0.657,-0.2759999999999998,5.65175
157B025030023,2025-07-03 07:00:00,2025-07-04 07:00:00,25,0.5459999999999994,-1.2470000000000003,3.9254000000000002
157B025030023,2025-07-04 08:00:00,2025-07-05 03:00:00,20,1.1219999999999999,-0.24600000000000022,2.423
157B025030023,2025-07-05 04:00:00,2025-07-06 00:00:00,20,4.136,-1.4380000000000006,3.7701499999999997
157B025030023,2025-07-06 01:00:00,2025-07-06 05:00:00,5,2.6930000000000005,-0.649,4.912999999999999
157B025030023,2025-07-06 06:00:00,2025-07-07 02:00:00,20,5.144,-1.7679999999999998,6.434050000000001
157B025030023,2025-07-07 04:00:00,2025-07-07 13:00:00,10,0.15000000000000036,-0.5310000000000001,4.6643
157B025030023,2025-07-07 14:00:00,2025-07-08 04:00:00,15,0.1070000000000002,-0.5149999999999999,2.740933333333332
157B025030023,2025-07-08 05:00:00,2025-07-15 13:00:00,145,0.638,-0.895,0.20009655172413793
157B025030023,2025-07-15 14:00:00,2025-07-16 06:00:00,10,4.259,-3.4799999999999995,3.2845000000000004
157B025030023,2025-07-16 07:00:00,2025-07-16 11:00:00,5,0.26200000000000045,-3.1420000000000003,7.419199999999999
157B025030023,2025-07-16 12:00:00,2025-07-16 16:00:00,5,1.4180000000000001,-0.23000000000000043,5.1086
157B025030023,2025-07-16 17:00:00,2025-07-17 03:00:00,10,0.1999999999999993,-2.8,8.525500000000001
157B025030023,2025-07-17 04:00:00,2025-07-18 01:00:00,20,0.27700000000000014,-1.0499999999999998,5.394
157B025030023,2025-07-18 02:00:00,2025-07-19 03:00:00,25,0.18599999999999994,-0.2469999999999999,3.64432
157B025030023,2025-07-19 04:00:00,2025-07-20 00:00:00,20,0.1120000000000001,-0.4049999999999998,2.1681500000000002
157B025030023,2025-07-20 01:00:00,2025-07-20 22:00:00,22,0.45999999999999996,-0.48699999999999993,0.7529545454545455
157B025030025,2025-06-15 00:00:00,2025-06-16 01:00:00,25,1.1470000000000002,-0.7930000000000001,5.23828
157B025030025,2025-06-16 02:00:00,2025-06-17 08:00:00,30,0.4500000000000002,-0.4500000000000002,7.516899999999999
157B025030025,2025-06-17 09:00:00,2025-06-19 02:00:00,25,0.2809999999999997,-0.30299999999999994,6.7664
157B025030025,2025-06-19 03:00:00,2025-06-21 04:00:00,45,0.532,-4.917,2.4033777777777776
157B025030025,2025-06-21 05:00:00,2025-06-21 10:00:00,5,0.26000000000000023,0.08899999999999997,3.5322000000000005
157B025030025,2025-06-21 11:00:00,2025-06-22 15:00:00,25,1.0670000000000002,-0.5499999999999998,6.32104
157B025030025,2025-06-22 16:00:00,2025-06-24 03:00:00,35,0.3280000000000003,-0.27900000000000036,4.440057142857143
157B025030025,2025-06-24 04:00:00,2025-06-25 04:00:00,25,0.18800000000000017,-0.2669999999999999,3.5962
157B025030025,2025-06-25 05:00:00,2025-06-26 07:00:00,25,1.4180000000000001,-0.26000000000000023,2.68984
157B025030025,2025-06-26 08:00:00,2025-06-28 02:00:00,40,0.9350000000000005,-0.54,6.218774999999999
157B025030025,2025-06-28 03:00:00,2025-06-28 23:00:00,20,0.6190000000000007,-0.5,4.8269
157B025030025,2025-06-29 00:00:00,2025-06-30 06:00:00,30,0.274,-0.2610000000000001,3.4373333333333336
157B025030025,2025-06-30 07:00:00,2025-07-06 04:00:00,120,1.2070000000000003,-1.008,2.2983249999999997
157B025030025,2025-07-06 05:00:00,2025-07-07 05:00:00,25,0.5329999999999999,-0.38699999999999957,3.7916000000000003
157B025030025,2025-07-07 06:00:00,2025-07-14 16:00:00,175,1.342,-0.9899999999999999,1.8545428571428568
157B025030025,2025-07-14 17:00:00,2025-07-15 19:00:00,25,0.7200000000000006,-0.2869999999999999,4.36184
157B025030025,2025-07-15 20:00:00,2025-07-17 06:00:00,35,1.271,-0.31199999999999983,3.402914285714286
157B025030025,2025-07-17 07:00:00,2025-07-18 02:00:00,20,0.129,-0.29899999999999993,2.6318499999999996
157B025030025,2025-07-18 03:00:00,2025-07-18 18:00:00,15,0.20000000000000007,-0.238,1.0916
157B025030025,2025-07-18 19:00:00,2025-07-20 11:00:00,29,0.013000000000000012,-0.24,0.18137931034482752
157B025030026,2025-06-15 12:00:00,2025-06-16 02:00:00,15,4.849,-0.01100000000000001,0.5403333333333333
157B025030026,2025-06-16 03:00:00,2025-06-16 12:00:00,10,0.25399999999999956,-1.2540000000000004,4.8701
157B025030026,2025-06-16 13:00:00,2025-06-17 14:00:00,25,0.14700000000000002,-0.46699999999999997,0.49648000000000003
157B025030026,2025-06-18 08:00:00,2025-06-21 04:00:00,65,0.7060000000000004,-0.5520000000000005,5.603584615384616
157B025030026,2025-06-21 05:00:00,2025-06-21 14:00:00,10,0.8399999999999999,0.0039999999999995595,7.1549
157B025030026,2025-06-21 15:00:00,2025-06-23 01:00:00,35,0.7059999999999995,-0.5,10.82117142857143
157B025030026,2025-06-23 02:00:00,2025-06-23 06:00:00,5,-0.29299999999999926,-0.5879999999999992,9.095400000000001
157B025030026,2025-06-23 07:00:00,2025-06-24 13:00:00,30,0.3519999999999994,-0.5,7.501033333333334
157B025030026,2025-06-24 14:00:00,2025-06-26 06:00:00,40,0.258,-0.2469999999999999,6.362049999999999
157B025030026,2025-06-26 07:00:00,2025-06-26 11:00:00,5,1.8519999999999985,0.8319999999999999,9.0218
157B025030026,2025-06-26 12:00:00,2025-06-27 03:00:00,15,0.8650000000000002,-0.7400000000000002,11.678066666666666
157B025030026,2025-06-27 04:00:00,2025-06-28 10:00:00,30,0.6820000000000004,-0.6209999999999987,12.931466666666664
157B025030026,2025-06-28 11:00:00,2025-06-29 12:00:00,25,0.4220000000000006,-0.4350000000000005,11.430639999999999
157B025030026,2025-06-29 13:00:00,2025-06-30 08:00:00,20,0.19899999999999984,-0.375,10.58705
157B025030026,2025-06-30 09:00:00,2025-07-01 06:00:00,20,0.136000000000001,-0.3509999999999991,9.689049999999998
157B025030026,2025-07-01 07:00:00,2025-07-02 13:00:00,30,0.32399999999999984,-0.2629999999999999,8.5761
157B025030026,2025-07-03 07:00:00,2025-07-04 03:00:00,20,0.11899999999999977,-0.2999999999999998,7.57805
157B025030026,2025-07-04 04:00:00,2025-07-05 00:00:00,20,0.3550000000000004,-0.18599999999999994,6.487050000000001
157B025030026,2025-07-05 01:00:00,2025-07-06 16:00:00,40,0.7910000000000004,-0.35299999999999976,8.60765
157B025030026,2025-07-06 17:00:00,2025-07-07 12:00:00,20,0.17799999999999994,-0.2679999999999998,7.7303000000000015
157B025030026,2025-07-07 13:00:00,2025-07-08 23:00:00,35,0.27000000000000046,-0.33699999999999974,6.525285714285714
157B025030026,2025-07-09 00:00:00,2025-07-09 04:00:00,5,-0.15400000000000036,-0.5309999999999997,4.438799999999999
157B025030026,2025-07-09 05:00:00,2025-07-09 09:00:00,5,-0.2560000000000002,-0.808,2.4243999999999994
157B025030026,2025-07-09 10:00:00,2025-07-14 04:00:00,115,0.44200000000000006,-0.4019999999999999,0.8756173913043478
157B025030026,2025-07-14 05:00:00,2025-07-14 09:00:00,5,2.099,-0.11600000000000055,2.6208
157B025030026,2025-07-14 10:00:00,2025-07-15 01:00:00,15,3.678,-0.5940000000000003,4.567066666666666
157B025030026,2025-07-15 02:00:00,2025-07-15 11:00:00,10,0.20699999999999985,-0.831999999999999,7.6881
157B025030026,2025-07-15 12:00:00,2025-07-17 18:00:00,55,0.9310000000000009,-0.33000000000000007,8.712472727272726
157B025030026,2025-07-17 19:00:00,2025-07-20 12:00:00,31,0.06899999999999995,-0.3019999999999996,6.839580645161289
157B025030027,2025-06-15 01:00:00,2025-06-17 04:00:00,50,0.19999999999999996,-0.3400000000000001,2.2398599999999997
157B025030027,2025-06-17 05:00:00,2025-06-20 22:00:00,75,1.29,-1.413,0.7560133333333332
157B025030027,2025-06-20 23:00:00,2025-06-22 01:00:00,25,0.5070000000000001,-0.52,1.6449200000000002
157B025030027,2025-06-22 02:00:00,2025-06-29 04:00:00,160,1.4310000000000003,-2.119,0.9675374999999999
157B025030027,2025-06-29 05:00:00,2025-06-29 09:00:00,5,4.227,-0.09999999999999964,5.0378
157B025030027,2025-06-29 10:00:00,2025-07-01 08:00:00,45,0.21300000000000008,-0.2469999999999999,6.495044444444446
157B025030027,2025-07-01 09:00:00,2025-07-02 19:00:00,35,0.20000000000000018,-0.17499999999999982,5.976742857142857
157B025030027,2025-07-02 20:00:00,2025-07-03 09:00:00,5,3.7169999999999987,0.036000000000000476,8.017
157B025030027,2025-07-03 10:00:00,2025-07-04 07:00:00,20,0.15300000000000047,-0.23000000000000043,9.17525
157B025030027,2025-07-04 08:00:00,2025-07-07 07:00:00,70,0.3330000000000002,-0.4170000000000007,8.174199999999999
157B025030027,2025-07-07 08:00:00,2025-07-09 06:00:00,45,0.3000000000000007,-0.2400000000000002,6.576022222222222
157B025030027,2025-07-09 07:00:00,2025-07-10 08:00:00,25,0.14900000000000002,-0.2969999999999997,5.5324
157B025030027,2025-07-10 09:00:00,2025-07-13 04:00:00,65,0.8550000000000004,-0.3620000000000001,4.567753846153846
157B025030027,2025-07-13 05:00:00,2025-07-15 03:00:00,45,0.3959999999999999,-0.31599999999999984,3.2403777777777765
157B025030027,2025-07-15 04:00:00,2025-07-16 15:00:00,35,0.2799999999999998,-0.30699999999999994,2.4902285714285712
157B025030027,2025-07-16 16:00:00,2025-07-17 06:00:00,15,0.9249999999999998,-0.22499999999999964,3.895466666666666
157B025030027,2025-07-17 07:00:00,2025-07-18 08:00:00,25,0.1459999999999999,-0.2330000000000001,3.00536
157B025030027,2025-07-18 09:00:00,2025-07-19 11:00:00,25,0.15300000000000002,-0.30600000000000005,2.15576
157B025030027,2025-07-19 12:00:00,2025-07-20 23:00:00,36,0.15300000000000014,-0.3759999999999999,1.1612777777777779
157B025030029,2025-06-15 00:00:00,2025-06-15 14:00:00,15,0.34699999999999953,-0.28800000000000026,6.697866666666666
157B025030029,2025-06-15 16:00:00,2025-06-16 06:00:00,15,0.2549999999999999,-0.766,5.565399999999999
157B025030029,2025-06-16 07:00:00,2025-06-16 11:00:00,5,-0.014999999999999902,-1.5189999999999997,2.3666
157B025030029,2025-06-16 12:00:00,2025-06-18 09:00:00,25,1.5590000000000002,-1.157,1.21476
157B025030029,2025-06-18 10:00:00,2025-06-19 00:00:00,15,0.9279999999999999,-0.2310000000000001,2.1419333333333332
157B025030029,2025-06-19 01:00:00,2025-06-21 02:00:00,45,0.7329999999999997,-0.18800000000000017,3.2112
157B025030029,2025-06-21 03:00:00,2025-06-21 07:00:00,5,0.5389999999999997,-0.12300000000000022,4.4732
157B025030029,2025-06-21 08:00:00,2025-06-21 12:00:00,5,0.842,-2.347,2.3264
157B025030029,2025-06-21 13:00:00,2025-06-25 10:00:00,85,2.162,-1.4529999999999998,1.216094117647059
157B025030029,2025-06-26 00:00:00,2025-06-29 03:00:00,70,0.6859999999999999,-0.4059999999999999,1.6860999999999997
157B025030029,2025-06-29 04:00:00,2025-07-03 08:00:00,80,1.75,-0.2330000000000001,2.8600000000000003
157B025030029,2025-07-03 09:00:00,2025-07-05 23:00:00,60,0.2829999999999995,-0.3130000000000006,4.524416666666666
157B025030029,2025-07-06 00:00:00,2025-07-06 04:00:00,5,0.9669999999999996,0.5570000000000013,6.945400000000001
157B025030029,2025-07-06 05:00:00,2025-07-06 21:00:00,15,0.44400000000000084,-0.29100000000000037,8.814933333333334
157B025030029,2025-07-06 22:00:00,2025-07-07 07:00:00,10,0.04999999999999982,-0.3730000000000002,7.425
157B025030029,2025-07-07 08:00:00,2025-07-09 04:00:00,45,0.2869999999999999,-0.3390000000000004,5.316644444444445
157B025030029,2025-07-09 06:00:00,2025-07-10 07:00:00,25,0.18100000000000005,-0.32400000000000073,3.84584
157B025030029,2025-07-10 08:00:00,2025-07-13 03:00:00,65,0.6669999999999998,-0.6510000000000002,2.9328461538461537
157B025030029,2025-07-13 04:00:00,2025-07-13 23:00:00,20,0.22199999999999998,-0.256,2.0498000000000003
157B025030029,2025-07-14 00:00:00,2025-07-16 15:00:00,60,1.491,-0.5829999999999997,2.99205
157B025030029,2025-07-16 16:00:00,2025-07-17 06:00:00,15,1.238,-0.33999999999999986,4.2888
157B025030029,2025-07-17 07:00:00,2025-07-18 07:00:00,25,0.20699999999999985,-0.33699999999999974,2.77124
157B025030029,2025-07-18 08:00:00,2025-07-20 23:00:00,59,0.30600000000000005,-0.33999999999999997,1.284966101694915
157B025030031,2025-06-15 00:00:00,2025-06-19 01:00:00,75,1.0959999999999999,-0.5,1.7531599999999998
157B025030031,2025-06-19 02:00:00,2025-06-19 23:00:00,20,0.48,-0.4910000000000001,2.6775499999999997
157B025030031,2025-06-20 00:00:00,2025-06-21 11:00:00,35,0.381,-0.5439999999999998,1.6610000000000003
157B025030031,2025-06-21 12:00:00,2025-06-22 03:00:00,15,0.6120000000000001,-0.52,2.946333333333333
157B025030031,2025-06-22 04:00:00,2025-06-24 05:00:00,50,0.7309999999999999,-0.359,1.6496799999999998
157B025030031,2025-06-24 06:00:00,2025-06-26 02:00:00,45,1.294,-0.2789999999999999,2.2417777777777776
157B025030031,2025-06-26 03:00:00,2025-06-27 03:00:00,25,0.512,-0.3080000000000007,3.9791999999999996
157B025030031,2025-06-27 04:00:00,2025-06-29 01:00:00,45,0.4319999999999995,-0.42600000000000016,5.519288888888889
157B025030031,2025-06-29 02:00:00,2025-06-30 22:00:00,45,0.4349999999999996,-0.48099999999999987,6.01848888888889
157B025030031,2025-06-30 23:00:00,2025-07-01 13:00:00,15,0.7470000000000008,-0.4560000000000004,7.161266666666666
157B025030031,2025-07-01 14:00:00,2025-07-03 07:00:00,25,2.271,-0.6399999999999997,6.13908
157B025030031,2025-07-03 08:00:00,2025-07-03 22:00:00,15,0.21199999999999974,-0.5869999999999997,7.343999999999999
157B025030031,2025-07-03 23:00:00,2025-07-04 13:00:00,15,0.5120000000000005,-0.3810000000000002,8.6622
157B025030031,2025-07-04 14:00:00,2025-07-05 00:00:00,10,0.2730000000000006,-0.5819999999999999,6.772
157B025030031,2025-07-05 01:00:00,2025-07-05 10:00:00,10,0.0,-0.6630000000000003,4.9958
157B025030031,2025-07-05 11:00:00,2025-07-07 12:00:00,50,0.6030000000000002,-0.5709999999999997,3.0068200000000003
157B025030031,2025-07-07 13:00:00,2025-07-07 23:00:00,10,1.808,-0.55,1.7117
157B025030031,2025-07-08 00:00:00,2025-07-08 14:00:00,15,0.2150000000000003,-0.2530000000000001,2.9903333333333335
157B025030031,2025-07-08 15:00:00,2025-07-13 18:00:00,120,1.9,-1.2269999999999999,2.1178916666666665
157B025030031,2025-07-13 19:00:00,2025-07-15 00:00:00,30,1.5029999999999997,-0.43199999999999994,3.1718
157B025030031,2025-07-15 01:00:00,2025-07-16 16:00:00,40,0.387,-0.5,3.8408249999999997
157B025030031,2025-07-16 17:00:00,2025-07-17 12:00:00,20,0.21199999999999974,-0.3540000000000001,4.8306499999999994
157B025030031,2025-07-17 13:00:00,2025-07-19 09:00:00,45,0.6189999999999998,-0.9059999999999999,3.7397777777777774
157B025030031,2025-07-19 10:00:00,2025-07-19 18:00:00,5,0.9989999999999999,-1.2999999999999998,1.1384
157B025030031,2025-07-19 19:00:00,2025-07-20 23:00:00,21,1.9249999999999998,-1.2309999999999999,2.374761904761905
157B025030032,2025-06-15 00:00:00,2025-06-15 20:00:00,20,0.09900000000000009,-0.09300000000000008,0.8001000000000001
157B025030032,2025-06-15 21:00:00,2025-06-16 01:00:00,5,4.804,-0.062000000000000055,2.8146
157B025030032,2025-06-16 02:00:00,2025-06-16 06:00:00,5,2.2,-0.14499999999999957,9.1296
157B025030032,2025-06-16 07:00:00,2025-06-16 11:00:00,5,-0.02800000000000047,-1.205000000000001,7.5854
157B025030032,2025-06-16 12:00:00,2025-06-16 16:00:00,5,-0.20800000000000018,-1.194,5.7951999999999995
157B025030032,2025-06-16 17:00:00,2025-06-17 22:00:00,30,0.43099999999999994,-1.3849999999999998,1.2216666666666667
157B025030032,2025-06-17 23:00:00,2025-06-18 10:00:00,5,6.013,-0.30100000000000016,3.4112
157B025030032,2025-06-18 11:00:00,2025-06-18 16:00:00,5,0.11899999999999977,-0.5720000000000001,6.2904
157B025030032,2025-06-18 17:00:00,2025-06-18 21:00:00,5,-0.17300000000000004,-1.068,4.3888
157B025030032,2025-06-18 22:00:00,2025-06-19 09:00:00,10,5.1419999999999995,-2.867,2.5394
157B025030032,2025-06-19 10:00:00,2025-06-21 09:00:00,45,0.40600000000000014,-0.1190000000000001,1.0637555555555558
157B025030032,2025-06-21 10:00:00,2025-06-21 14:00:00,5,2.1259999999999994,0.16999999999999993,5.912000000000001
157B025030032,2025-06-21 15:00:00,2025-06-22 07:00:00,15,0.37399999999999967,-0.47600000000000087,8.400666666666664
157B025030032,2025-06-22 08:00:00,2025-06-23 03:00:00,20,0.2940000000000005,-0.15200000000000102,9.2572
157B025030032,2025-06-23 04:00:00,2025-06-24 11:00:00,30,0.31099999999999994,-0.5,10.290433333333333
157B025030032,2025-06-24 12:00:00,2025-06-25 07:00:00,20,0.39400000000000013,-0.4079999999999995,8.936
157B025030032,2025-06-25 08:00:00,2025-06-25 17:00:00,10,0.04499999999999993,-0.4800000000000004,7.255799999999999
157B025030032,2025-06-25 18:00:00,2025-06-26 04:00:00,10,1.4330000000000007,-0.742,4.852
157B025030032,2025-06-26 05:00:00,2025-06-27 00:00:00,20,2.0539999999999994,-0.46200000000000063,7.858200000000002
157B025030032,2025-06-27 01:00:00,2025-06-27 20:00:00,20,0.7120000000000006,-0.26000000000000156,9.27485
157B025030032,2025-06-27 21:00:00,2025-06-29 02:00:00,30,0.3309999999999995,-0.15700000000000003,10.2665
157B025030032,2025-06-29 03:00:00,2025-07-01 20:00:00,65,0.5700000000000003,-0.35800000000000054,11.257876923076923
157B025030032,2025-07-01 21:00:00,2025-07-05 22:00:00,85,0.33800000000000097,-0.29300000000000104,10.567635294117649
157B025030032,2025-07-05 23:00:00,2025-07-07 15:00:00,40,0.31700000000000017,-0.5350000000000001,11.20975
157B025030032,2025-07-07 16:00:00,2025-07-07 20:00:00,5,-0.0810000000000004,-0.6500000000000004,8.236
157B025030032,2025-07-07 21:00:00,2025-07-08 01:00:00,5,0.027000000000000135,-1.5869999999999997,4.9474
157B025030032,2025-07-08 02:00:00,2025-07-08 06:00:00,5,-0.34999999999999964,-0.6820000000000002,2.4172000000000002
157B025030032,2025-07-08 07:00:00,2025-07-10 06:00:00,45,0.575,-0.7339999999999999,0.5214444444444444
157B025030032,2025-07-10 07:00:00,2025-07-14 05:00:00,90,0.256,-0.04700000000000004,1.0265666666666666
157B025030032,2025-07-14 06:00:00,2025-07-14 10:00:00,5,3.8190000000000004,-0.16199999999999992,4.9038
157B025030032,2025-07-14 11:00:00,2025-07-14 15:00:00,5,0.23800000000000043,-0.6999999999999993,7.251599999999999
157B025030032,2025-07-14 16:00:00,2025-07-15 01:00:00,10,2.453,-0.8620000000000001,5.3234
157B025030032,2025-07-15 02:00:00,2025-07-15 06:00:00,5,1.0690000000000008,0.6120000000000001,10.8858
157B025030032,2025-07-15 07:00:00,2025-07-16 17:00:00,35,1.9659999999999993,-0.7530000000000001,14.546342857142855
157B025030032,2025-07-16 18:00:00,2025-07-17 19:00:00,25,0.6189999999999998,-0.42600000000000016,15.231239999999998
157B025030032,2025-07-17 20:00:00,2025-07-18 10:00:00,15,0.4269999999999996,-0.6059999999999999,13.511266666666666
157B025030032,2025-07-18 11:00:00,2025-07-19 06:00:00,20,0.1750000000000007,-0.3990000000000009,11.966550000000002
157B025030032,2025-07-19 07:00:00,2025-07-20 02:00:00,20,0.13399999999999856,-0.2400000000000002,10.3751
157B025030032,2025-07-20 03:00:00,2025-07-20 23:00:00,21,0.1509999999999998,-0.19399999999999906,8.885
157B025030033,2025-06-15 00:00:00,2025-06-15 04:00:00,5,2.1529999999999996,0.0,3.9494
157B025030033,2025-06-15 05:00:00,2025-06-15 10:00:00,5,13.6,0.0,10.540000000000001
157B025030033,2025-06-15 11:00:00,2025-06-15 20:00:00,10,0.08800000000000097,-2.071999999999999,18.521700000000003
157B025030033,2025-06-15 21:00:00,2025-06-16 01:00:00,5,0.0,0.0,16.684
157B025030033,2025-06-16 02:00:00,2025-06-16 06:00:00,5,0.593,-0.22599999999999998,5.7606
157B025030033,2025-06-16 07:00:00,2025-06-21 00:00:00,105,0.9030000000000005,-0.46999999999999975,7.485209523809523
157B025030033,2025-06-21 01:00:00,2025-06-21 10:00:00,10,0.3689999999999998,-0.03700000000000081,8.704799999999999
157B025030033,2025-06-21 11:00:00,2025-06-21 15:00:00,5,1.238999999999999,0.0,10.6142
157B025030033,2025-06-21 16:00:00,2025-06-22 07:00:00,15,0.7149999999999999,-0.16900000000000048,12.910400000000001
157B025030033,2025-06-22 08:00:00,2025-06-22 23:00:00,15,0.27500000000000036,-0.28200000000000003,13.998600000000001
157B025030033,2025-06-23 00:00:00,2025-06-26 09:00:00,80,0.9059999999999988,-1.6510000000000016,11.53925
157B025030033,2025-06-26 10:00:00,2025-06-27 00:00:00,15,0.41300000000000026,-0.4469999999999992,12.986733333333335
157B025030033,2025-06-27 01:00:00,2025-06-30 18:00:00,85,0.9629999999999992,-0.7680000000000007,14.761329411764708
157B025030033,2025-06-30 19:00:00,2025-07-03 22:00:00,65,0.44899999999999984,-0.5060000000000002,14.041907692307694
157B025030033,2025-07-03 23:00:00,2025-07-04 03:00:00,5,-0.14700000000000024,-0.5999999999999996,12.7944
157B025030033,2025-07-04 04:00:00,2025-07-05 05:00:00,25,0.4120000000000008,-0.4239999999999995,11.52988
157B025030033,2025-07-05 06:00:00,2025-07-07 09:00:00,50,0.35799999999999876,-0.5199999999999996,10.96216
157B025030033,2025-07-07 10:00:00,2025-07-07 14:00:00,5,0.0,-1.4600000000000009,7.6334
157B025030033,2025-07-07 15:00:00,2025-07-07 19:00:00,5,-0.09200000000000008,-1.4690000000000003,4.3564
157B025030033,2025-07-07 20:00:00,2025-07-08 11:00:00,15,0.29800000000000004,-0.30000000000000004,1.9941333333333335
157B025030033,2025-07-08 12:00:00,2025-07-09 02:00:00,15,1.449,-0.2959999999999998,3.2838
157B025030033,2025-07-09 03:00:00,2025-07-09 13:00:00,10,1.3230000000000004,-0.6920000000000002,5.0519
157B025030033,2025-07-09 14:00:00,2025-07-10 05:00:00,15,1.5849999999999995,-0.5590000000000002,3.7617333333333334
157B025030033,2025-07-10 06:00:00,2025-07-12 13:00:00,55,0.1930000000000005,-0.07400000000000073,5.614636363636362
157B025030033,2025-07-12 14:00:00,2025-07-13 22:00:00,5,0.05400000000000005,-3.87,3.3394
157B025030033,2025-07-13 23:00:00,2025-07-14 03:00:00,5,0.264,-0.11599999999999988,1.8506000000000005
157B025030033,2025-07-14 04:00:00,2025-07-14 08:00:00,5,6.253,-0.04999999999999982,4.415
157B025030033,2025-07-14 09:00:00,2025-07-14 19:00:00,10,0.4119999999999999,-1.3209999999999997,8.3213
157B025030033,2025-07-14 20:00:00,2025-07-15 00:00:00,5,0.7680000000000007,0.4319999999999986,9.6348
157B025030033,2025-07-15 01:00:00,2025-07-16 16:00:00,40,0.6150000000000002,-0.5180000000000007,11.130374999999999
157B025030033,2025-07-16 17:00:00,2025-07-18 04:00:00,35,0.9450000000000003,-0.8189999999999991,12.109514285714287
157B025030033,2025-07-18 05:00:00,2025-07-19 10:00:00,30,0.918000000000001,-0.863999999999999,11.119066666666667
157B025030033,2025-07-19 11:00:00,2025-07-20 23:00:00,35,0.6950000000000003,-0.7249999999999996,9.914028571428574
157B025030034,2025-06-15 00:00:00,2025-06-16 07:00:00,30,1.153,-0.3640000000000001,1.2542333333333333
157B025030034,2025-06-16 08:00:00,2025-06-16 12:00:00,5,0.5529999999999995,-0.915,3.4519999999999995
157B025030034,2025-06-16 13:00:00,2025-06-17 13:00:00,25,0.062000000000000055,-0.127,1.2916800000000002
157B025030034,2025-06-17 14:00:00,2025-06-17 23:00:00,10,1.0510000000000002,0.0,2.4867
157B025030034,2025-06-18 00:00:00,2025-06-18 14:00:00,15,1.476,-0.44700000000000006,5.728266666666666
157B025030034,2025-06-18 15:00:00,2025-06-19 17:00:00,25,0.29499999999999993,-0.26900000000000013,4.66344
157B025030034,2025-06-20 05:00:00,2025-06-21 00:00:00,20,0.3730000000000002,-0.7619999999999998,2.7709
157B025030034,2025-06-21 01:00:00,2025-06-21 10:00:00,10,0.6670000000000003,0.07000000000000028,5.4812
157B025030034,2025-06-21 11:00:00,2025-06-21 15:00:00,5,0.9689999999999994,0.3130000000000006,7.6362
157B025030034,2025-06-26 05:00:00,2025-06-26 14:00:00,10,2.117,-0.5640000000000001,5.501
157B025030034,2025-06-26 15:00:00,2025-06-27 00:00:00,10,-0.13199999999999967,-0.3530000000000002,3.0002
157B025030034,2025-06-27 01:00:00,2025-06-27 05:00:00,5,3.12,1.0039999999999996,5.6884
157B025030034,2025-06-27 06:00:00,2025-06-27 10:00:00,5,0.7699999999999996,-0.8859999999999992,10.1238
157B025030034,2025-06-27 11:00:00,2025-06-27 15:00:00,5,-0.2909999999999995,-0.49600000000000044,7.9799999999999995
157B025030034,2025-06-27 16:00:00,2025-06-28 06:00:00,15,0.1509999999999998,-0.266,6.066066666666668
157B025030034,2025-06-28 07:00:00,2025-07-03 15:00:00,20,1.7340000000000009,-0.3049999999999997,7.012749999999999
157B025030034,2025-07-03 16:00:00,2025-07-05 02:00:00,35,0.758,-0.1479999999999997,6.2091142857142865
157B025030034,2025-07-05 03:00:00,2025-07-05 12:00:00,10,0.33399999999999963,-0.2940000000000005,8.5227
157B025030034,2025-07-05 13:00:00,2025-07-09 20:00:00,5,-0.04900000000000038,-2.01,6.8508
157B025030034,2025-07-09 21:00:00,2025-07-10 16:00:00,20,0.0259999999999998,-0.13100000000000023,5.10155
157B025030034,2025-07-10 17:00:00,2025-07-11 07:00:00,15,0.08699999999999974,-0.2060000000000004,4.323266666666668
157B025030034,2025-07-11 08:00:00,2025-07-11 17:00:00,10,0.5249999999999999,-0.8519999999999999,2.3456
157B025030034,2025-07-11 18:00:00,2025-07-17 05:00:00,15,5.191,-0.20400000000000001,0.7899999999999999
157B025030034,2025-07-17 06:00:00,2025-07-18 01:00:00,20,0.7199999999999998,-0.1949999999999994,6.13655
157B025030034,2025-07-18 02:00:00,2025-07-18 21:00:00,20,0.03500000000000014,-0.15000000000000036,5.02915
157B025030034,2025-07-18 22:00:00,2025-07-19 02:00:00,5,-0.06599999999999984,-0.9199999999999999,3.6113999999999997
